VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
797, 617,  4.98047,  7.38672,  0.49634,  1.00,  0.93701,  0.34646, -0.05512,  0.00,  0.09804,  0.72157,  0.30588,  0.1098,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
798, 620,  4.87109,  7.35156,  0.67822,  1.00,  0.93701,  0.34646,  0.07874,  0.00,  0.67451,  0.92549,  0.69412,  0.01569,  0.99658,  0.71875,  3.96094, -0.26343, ---, ---, ---, ---
799, 621,  3.59766,  7.66797,  1.13672,  1.00,  0.87402,  0.45669,  0.13386,  0.00,  0.67451,  0.92549,  0.69412,  0.37647,  0.3064,  1.00293,  3.96094, -0.26343, ---, ---, ---, ---
800, 622,  3.79883,  6.97266,  2.46875,  1.00,  0.85039,  0.33071,  0.40945,  0.00,  0.67451,  0.92549,  0.69412,  0.21961,  0.00964,  0.27246,  3.96094, -0.26343, ---, ---, ---, ---
801, 623,  5.00,  5.31641,  2.9082,  1.00,  0.90551,  0.07874,  0.41732,  0.00,  0.28235,  0.21961,  0.14902,  0.50196,  0.99658,  0.71875,  3.96094, -0.26343, ---, ---, ---, ---
802, 624,  3.96875,  6.82813,  2.33789,  1.00,  0.86614,  0.32283,  0.3937,  0.00,  0.28235,  0.21961,  0.14902,  0.52941,  0.00964,  0.27246,  3.96094, -0.26343, ---, ---, ---, ---
803, 625,  5.17188,  6.23438,  2.06836,  1.00,  0.95276,  0.19685,  0.22047,  0.00,  0.28235,  0.21961,  0.14902,  0.40784,  0.3064,  1.00293,  3.96094, -0.26343, ---, ---, ---, ---
804, 626,  3.74219,  5.53516,  2.21875,  1.00,  0.90551,  0.10236,  0.40945,  0.00,  0.74118,  0.49804,  0.06275,  0.51373,  1.04785,  0.68164,  3.96094, -0.26343, ---, ---, ---, ---
805, 627,  3.84766,  6.99609,  2.26563,  1.00,  0.85827,  0.33858,  0.38583,  0.00,  0.87451,  0.63922,  0.20,  0.31373,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
806, 628,  5.10547,  5.16797,  2.9707,  1.00,  0.90551,  0.06299,  0.41732,  0.00,  0.87451,  0.63922,  0.20,  0.73333,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
807, 629,  4.38672,  6.59766,  3.5625,  1.00,  0.84252,  0.22835,  0.48819,  0.00,  0.92157,  0.75294,  0.40392,  0.29804,  0.01697,  0.25366,  3.96094, -0.26343, ---, ---, ---, ---
808, 628,  5.10547,  5.16797,  2.9707,  1.00,  0.90551,  0.06299,  0.41732,  0.00,  0.87451,  0.63922,  0.20,  0.73333,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
809, 627,  3.84766,  6.99609,  2.26563,  1.00,  0.85827,  0.33858,  0.38583,  0.00,  0.87451,  0.63922,  0.20,  0.31373,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
810, 630,  4.11328,  7.85156,  3.22656,  1.00,  0.81102,  0.38583,  0.44882,  0.00,  0.82353,  0.12941,  0.58431,  0.39216,  0.99658,  0.71875,  3.96094, -0.26343, ---, ---, ---, ---
811, 631,  4.30469,  7.54297,  1.15234,  1.00,  0.92126,  0.37008,  0.13386,  0.00,  0.82353,  0.12941,  0.58431,  0.43922,  0.00964,  0.27246,  3.96094, -0.26343, ---, ---, ---, ---
812, 632,  4.94922,  8.35156,  2.24609,  1.00,  0.86614,  0.44882,  0.22835,  0.00,  0.82353,  0.12941,  0.58431,  0.39216,  0.3064,  1.00293,  3.96094, -0.26343, ---, ---, ---, ---
813, 633,  4.52344,  6.64453,  2.26758,  1.00,  0.89764,  0.24409,  0.37008,  0.00,  0.97647,  0.64314,  0.52549,  0.36078,  1.04785,  0.68164,  3.96094, -0.26343, ---, ---, ---, ---
814, 634,  4.33594,  7.50,  0.9165,  1.00,  0.92126,  0.37008,  0.11024,  0.00,  0.85882,  0.84706,  0.48235,  0.23529,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
815, 635,  4.08984,  7.88672,  3.43555,  1.00,  0.79528,  0.38583,  0.46457,  0.00,  0.85882,  0.84706,  0.48235,  0.07843,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
816, 636,  3.125,  8.02344,  1.83301,  1.00,  0.79528,  0.49606,  0.34646,  0.00,  0.65882,  0.96863,  0.44314,  0.28235,  0.01697,  0.25366,  3.96094, -0.26343, ---, ---, ---, ---
817, 635,  4.08984,  7.88672,  3.43555,  1.00,  0.79528,  0.38583,  0.46457,  0.00,  0.85882,  0.84706,  0.48235,  0.07843,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
818, 634,  4.33594,  7.50,  0.9165,  1.00,  0.92126,  0.37008,  0.11024,  0.00,  0.85882,  0.84706,  0.48235,  0.23529,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
819, 637,  6.17969,  7.28516,  1.70215,  1.00,  0.95276,  0.26772,  0.16535,  0.00,  0.45882,  0.09412,  0.20784,  0.39216,  0.99658,  0.71875,  3.96094, -0.26343, ---, ---, ---, ---
820, 638,  4.33594,  7.73828,  1.34375,  1.00,  0.91339,  0.38583,  0.14961,  0.00,  0.45882,  0.09412,  0.20784,  0.68627,  0.00964,  0.27246,  3.96094, -0.26343, ---, ---, ---, ---
821, 639,  5.58984,  7.98047,  0.82227,  1.00,  0.92913,  0.37008,  0.07874,  0.00,  0.45882,  0.09412,  0.20784,  0.73333,  0.3064,  1.00293,  3.96094, -0.26343, ---, ---, ---, ---
822, 640,  4.96875,  6.57031,  1.29785,  1.00,  0.96063,  0.22835,  0.14173,  0.00,  0.61569,  0.58039,  0.01961,  0.56078,  1.04785,  0.68164,  3.96094, -0.26343, ---, ---, ---, ---
823, 641,  4.125,  7.78125,  1.29492,  1.00,  0.88189,  0.44882,  0.14173,  0.00,  0.64706,  0.79216,  0.12157,  0.52941,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
824, 642,  6.36328,  7.24609,  1.74219,  1.00,  0.95276,  0.25984,  0.16535,  0.00,  0.64706,  0.79216,  0.12157,  0.47059,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
825, 643,  5.00,  8.00,  2.45898,  1.00,  0.85827,  0.37795,  0.34646,  0.00,  0.64314,  0.93725,  0.3098,  0.51373,  0.01697,  0.25366,  3.96094, -0.26343, ---, ---, ---, ---
826, 642,  6.36328,  7.24609,  1.74219,  1.00,  0.95276,  0.25984,  0.16535,  0.00,  0.64706,  0.79216,  0.12157,  0.47059,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
827, 641,  4.125,  7.78125,  1.29492,  1.00,  0.88189,  0.44882,  0.14173,  0.00,  0.64706,  0.79216,  0.12157,  0.52941,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
828, 644,  4.08594,  8.46875,  3.875,  1.00,  0.69291,  0.45669,  0.55906,  0.00,  0.53333,  0.87451,  0.17255,  0.68627,  1.04785,  0.68164,  3.96094, -0.26343, ---, ---, ---, ---
829, 645,  5.56641,  7.75,  3.21094,  1.00,  0.85827,  0.33858,  0.3937,  0.00,  0.55294,  0.67843,  0.03529,  0.15686,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
830, 646,  3.00391,  7.73047,  2.92188,  1.00,  0.76378,  0.45669,  0.44882,  0.00,  0.55294,  0.67843,  0.03529,  0.48627,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
831, 647,  4.09375,  6.56641,  3.17969,  1.00,  0.85039,  0.23622,  0.46457,  0.00,  0.55686,  0.44314,  0.00784,  0.5451,  0.01697,  0.25366,  3.96094, -0.26343, ---, ---, ---, ---
832, 646,  3.00391,  7.73047,  2.92188,  1.00,  0.76378,  0.45669,  0.44882,  0.00,  0.55294,  0.67843,  0.03529,  0.48627,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
833, 645,  5.56641,  7.75,  3.21094,  1.00,  0.85827,  0.33858,  0.3937,  0.00,  0.55294,  0.67843,  0.03529,  0.15686,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
834, 648,  5.35156,  7.75,  3.1875,  1.00,  0.85039,  0.34646,  0.40157,  0.00,  0.47059,  0.95686,  0.70588,  0.1098,  0.99658,  0.71875,  3.96094, -0.26343, ---, ---, ---, ---
835, 649,  4.48047,  8.14844,  2.17969,  1.00,  0.82677,  0.44882,  0.33071,  0.00,  0.47059,  0.95686,  0.70588,  0.3451,  0.3064,  1.00293,  3.96094, -0.26343, ---, ---, ---, ---
836, 650,  3.24609,  7.72266,  2.94727,  1.00,  0.77165,  0.44882,  0.44882,  0.00,  0.47059,  0.95686,  0.70588,  0.31373,  0.00964,  0.27246,  3.96094, -0.26343, ---, ---, ---, ---
837, 651,  2.63086,  6.85938,  4.60547,  1.00,  0.62205,  0.31496,  0.71654,  0.00,  0.92941,  0.25098,  0.56078,  0.71765,  0.99658,  0.71875,  3.03906,  0.21375, ---, ---, ---, ---
838, 652,  3.39453,  7.8125,  3.13281,  1.00,  0.77165,  0.44882,  0.45669,  0.00,  0.92941,  0.25098,  0.56078,  0.36078,  0.00964,  0.27246,  3.96094, -0.26343, ---, ---, ---, ---
839, 653,  3.27344,  7.92969,  4.48828,  1.00,  0.64567,  0.38583,  0.66142,  0.00,  0.92941,  0.25098,  0.56078,  0.56078,  0.3064,  1.00293,  3.96094, -0.26343, ---, ---, ---, ---
840, 654,  3.69531,  6.64063,  3.64844,  1.00,  0.74016,  0.24409,  0.62992,  0.00,  0.82353,  0.71765,  0.81176,  0.28235,  1.04785,  0.68164,  3.96094, -0.26343, ---, ---, ---, ---
841, 655,  3.49219,  7.91406,  2.9668,  1.00,  0.77165,  0.45669,  0.44094,  0.00,  0.63922,  0.86667,  0.80784,  0.12549,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
842, 656,  2.54883,  6.76953,  4.75,  1.00,  0.62205,  0.25197,  0.74016,  0.00,  0.63922,  0.86667,  0.80784,  0.63922,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
843, 657,  2.13086,  7.50,  3.27539,  1.00,  0.62205,  0.45669,  0.62992,  0.00,  0.41961,  0.93333,  0.73725,  0.40784,  0.01697,  0.25366,  3.96094, -0.26343, ---, ---, ---, ---
844, 656,  2.54883,  6.76953,  4.75,  1.00,  0.62205,  0.25197,  0.74016,  0.00,  0.63922,  0.86667,  0.80784,  0.63922,  0.30396,  1.00586,  3.03906,  0.21375, ---, ---, ---, ---
845, 655,  3.49219,  7.91406,  2.9668,  1.00,  0.77165,  0.45669,  0.44094,  0.00,  0.63922,  0.86667,  0.80784,  0.12549,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
846, 658,  6.01563,  7.47656,  0.35962,  1.00,  0.94488,  0.32283, -0.05512,  0.00,  0.55686,  0.20784,  0.09804,  0.1098,  0.99658,  0.71875,  3.96094, -0.26343, ---, ---, ---, ---
847, 659,  3.91992,  7.33984,  0.16296,  1.00,  0.92126,  0.37008, -0.11024,  0.00,  0.55686,  0.20784,  0.09804,  0.51373,  0.00964,  0.27246,  3.96094, -0.26343, ---, ---, ---, ---
848, 660,  5.05469,  8.21094, -0.31152,  1.00,  0.88976,  0.44094, -0.13386,  0.00,  0.55686,  0.20784,  0.09804,  0.73333,  0.3064,  1.00293,  3.96094, -0.26343, ---, ---, ---, ---
849, 661,  4.97266,  6.45313, -0.28662,  1.00,  0.96063,  0.22047, -0.14173,  0.00,  0.52549,  0.74902,  0.06667,  0.56078,  1.04785,  0.68164,  3.96094, -0.26343, ---, ---, ---, ---
850, 662,  3.68164,  7.32031,  0.12964,  1.00,  0.92126,  0.37795, -0.11811,  0.00,  0.49804,  0.92157,  0.22745,  0.50196,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
851, 663,  6.22656,  7.49219,  0.38574,  1.00,  0.94488,  0.31496, -0.05512,  0.00,  0.49804,  0.92157,  0.22745,  0.3451,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
852, 664,  4.64844,  7.49609,  1.40039,  1.00,  0.92126,  0.3622,  0.14961,  0.00,  0.47059,  0.99608,  0.45098,  0.36078,  0.01697,  0.25366,  3.96094, -0.26343, ---, ---, ---, ---
853, 663,  6.22656,  7.49219,  0.38574,  1.00,  0.94488,  0.31496, -0.05512,  0.00,  0.49804,  0.92157,  0.22745,  0.3451,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
854, 662,  3.68164,  7.32031,  0.12964,  1.00,  0.92126,  0.37795, -0.11811,  0.00,  0.49804,  0.92157,  0.22745,  0.50196,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
855, 665,  3.16992,  8.10938, -0.33911,  1.00,  0.85039,  0.50394, -0.16535,  0.00,  0.57647,  0.85098,  0.84706,  0.40784,  1.04785,  0.68164,  3.96094, -0.26343, ---, ---, ---, ---
856, 666,  1.97852,  7.33984,  0.69727,  1.00,  0.85827,  0.50394,  0.11024,  0.00,  0.60,  0.64706,  0.96863,  0.29804,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
857, 667,  4.47656,  7.32813,  0.17065,  1.00,  0.92913,  0.35433, -0.10236,  0.00,  0.60,  0.64706,  0.96863,  0.1098,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
858, 668,  3.35938,  6.18359,  0.19299,  1.00,  0.9685,  0.22835, -0.11811,  0.00,  0.60,  0.41176,  0.98039,  0.56078,  0.01697,  0.25366,  3.96094, -0.26343, ---, ---, ---, ---
859, 667,  4.47656,  7.32813,  0.17065,  1.00,  0.92913,  0.35433, -0.10236,  0.00,  0.60,  0.64706,  0.96863,  0.1098,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
860, 666,  1.97852,  7.33984,  0.69727,  1.00,  0.85827,  0.50394,  0.11024,  0.00,  0.60,  0.64706,  0.96863,  0.29804,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
861, 669,  2.18555,  7.34375,  0.65332,  1.00,  0.86614,  0.49606,  0.10236,  0.00,  0.47059,  0.96863,  0.32549,  0.28235,  0.99658,  0.71875,  3.96094, -0.26343, ---, ---, ---, ---
862, 670,  3.32422,  7.67969,  1.35449,  1.00,  0.86614,  0.47244,  0.16535,  0.00,  0.47059,  0.96863,  0.32549,  0.32941,  0.3064,  1.00293,  3.96094, -0.26343, ---, ---, ---, ---
863, 671,  4.24219,  7.32031,  0.22229,  1.00,  0.92913,  0.3622, -0.09449,  0.00,  0.47059,  0.96863,  0.32549,  0.04706,  0.00964,  0.27246,  3.96094, -0.26343, ---, ---, ---, ---
864, 672,  3.87891,  6.72656, -1.74414,  1.00,  0.85827,  0.25197, -0.44094,  0.00,  0.20,  0.14902,  0.68627,  0.21961,  0.99658,  0.71875,  3.96094, -0.26343, ---, ---, ---, ---
865, 673,  4.07422,  7.49609,  0.00776,  1.00,  0.92126,  0.37795, -0.11811,  0.00,  0.20,  0.14902,  0.68627,  0.31373,  0.00964,  0.27246,  3.96094, -0.26343, ---, ---, ---, ---
866, 674,  3.25781,  7.60938, -1.09082,  1.00,  0.80315,  0.45669, -0.37795,  0.00,  0.20,  0.14902,  0.68627,  0.48627,  0.3064,  1.00293,  3.96094, -0.26343, ---, ---, ---, ---
867, 675,  3.75977,  6.26953, -0.36646,  1.00,  0.96063,  0.22835, -0.17323,  0.00,  0.01569,  0.62353,  0.49804,  0.57647,  1.04785,  0.68164,  3.96094, -0.26343, ---, ---, ---, ---
868, 676,  4.08984,  7.57813,  0.21216,  1.00,  0.92126,  0.38583, -0.10236,  0.00,  0.12157,  0.81176,  0.40392,  0.37647,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
869, 677,  3.86328,  6.65234, -1.92285,  1.00,  0.85827,  0.25197, -0.45669,  0.00,  0.12157,  0.81176,  0.40392,  0.68627,  0.30396,  1.00586,  0.29272,  0.28687, ---, ---, ---, ---
870, 678,  4.98047,  7.50781, -0.94873,  1.00,  0.91339,  0.34646, -0.20472,  0.00,  0.31373,  0.93333,  0.33333,  0.42353,  0.01697,  0.25366,  3.96094, -0.26343, ---, ---, ---, ---
871, 677,  3.86328,  6.65234, -1.92285,  1.00,  0.85827,  0.25197, -0.45669,  0.00,  0.12157,  0.81176,  0.40392,  0.68627,  0.30396,  1.00586,  0.29272,  0.28687, ---, ---, ---, ---
872, 676,  4.08984,  7.57813,  0.21216,  1.00,  0.92126,  0.38583, -0.10236,  0.00,  0.12157,  0.81176,  0.40392,  0.37647,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
873, 679,  4.08594,  8.25,  5.10547,  1.00,  0.65354,  0.37795,  0.65354,  0.00,  0.82745,  0.24706,  0.77647,  0.79608,  0.99658,  0.71875,  3.96094, -0.26343, ---, ---, ---, ---
874, 680,  5.30859,  8.01563,  3.44141,  1.00,  0.83465,  0.3622,  0.41732,  0.00,  0.82745,  0.24706,  0.77647,  0.4549,  0.00964,  0.27246,  3.96094, -0.26343, ---, ---, ---, ---
875, 681,  5.10547,  8.96875,  4.55469,  1.00,  0.74016,  0.44094,  0.50394,  0.00,  0.82745,  0.24706,  0.77647,  0.82745,  0.3064,  1.00293,  3.96094, -0.26343, ---, ---, ---, ---
876, 682,  5.19922,  7.24219,  4.63672,  1.00,  0.80315,  0.25984,  0.53543,  0.00,  0.84706,  0.78431,  0.71765,  0.14118,  1.04785,  0.68164,  3.96094, -0.26343, ---, ---, ---, ---
877, 683,  5.45703,  7.98438,  3.25781,  1.00,  0.84252,  0.35433,  0.40157,  0.00,  0.71373,  0.94118,  0.59608,  0.50196,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
878, 684,  3.95898,  8.28125,  5.26563,  1.00,  0.6378,  0.38583,  0.66929,  0.00,  0.71373,  0.94118,  0.59608,  0.85882,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
879, 685,  3.88867,  8.10938,  3.42969,  1.00,  0.76378,  0.44882,  0.45669,  0.00,  0.53333,  0.99608,  0.45098,  0.39216,  0.01697,  0.25366,  3.96094, -0.26343, ---, ---, ---, ---
880, 684,  3.95898,  8.28125,  5.26563,  1.00,  0.6378,  0.38583,  0.66929,  0.00,  0.71373,  0.94118,  0.59608,  0.85882,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
881, 683,  5.45703,  7.98438,  3.25781,  1.00,  0.84252,  0.35433,  0.40157,  0.00,  0.71373,  0.94118,  0.59608,  0.50196,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
882, 686,  5.59766,  7.98438,  5.58984,  1.00,  0.72441,  0.31496,  0.61417,  0.00,  0.76471,  0.0902,  0.40,  0.90588,  0.99658,  0.71875,  3.96094, -0.26343, ---, ---, ---, ---
883, 687,  5.44531,  8.34375,  3.74805,  1.00,  0.8189,  0.37795,  0.43307,  0.00,  0.76471,  0.0902,  0.40,  0.68627,  0.00964,  0.27246,  3.96094, -0.26343, ---, ---, ---, ---
884, 688,  6.26953,  8.61719,  4.77344,  1.00,  0.79528,  0.3622,  0.48819,  0.00,  0.76471,  0.0902,  0.40,  0.98431,  0.3064,  1.00293,  3.96094, -0.26343, ---, ---, ---, ---
885, 689,  5.65234,  7.23047,  4.37891,  1.00,  0.82677,  0.25197,  0.49606,  0.00,  0.99216,  0.57647,  0.47451,  0.36078,  1.04785,  0.68164,  3.96094, -0.26343, ---, ---, ---, ---
886, 690,  5.4375,  8.375,  3.5332,  1.00,  0.82677,  0.38583,  0.41732,  0.00,  0.90588,  0.79216,  0.52157,  0.74902,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
887, 691,  5.60938,  7.95313,  5.77734,  1.00,  0.71654,  0.31496,  0.62205,  0.00,  0.90588,  0.79216,  0.52157,  0.98431,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
888, 692,  4.57813,  8.64844,  4.65234,  1.00,  0.68504,  0.43307,  0.58268,  0.00,  0.72549,  0.94118,  0.56471,  0.79608,  0.01697,  0.25366,  3.96094, -0.26343, ---, ---, ---, ---
889, 691,  5.60938,  7.95313,  5.77734,  1.00,  0.71654,  0.31496,  0.62205,  0.00,  0.90588,  0.79216,  0.52157,  0.98431,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
890, 690,  5.4375,  8.375,  3.5332,  1.00,  0.82677,  0.38583,  0.41732,  0.00,  0.90588,  0.79216,  0.52157,  0.74902,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
891, 693,  6.41797,  7.05469,  1.4209,  1.00,  0.96063,  0.24409,  0.13386,  0.00,  0.85882,  0.40,  0.16471,  0.03137,  0.99658,  0.71875,  3.96094, -0.26343, ---, ---, ---, ---
892, 694,  4.97656,  6.85547, -0.05426,  1.00,  0.96063,  0.25197, -0.11811,  0.00,  0.85882,  0.40,  0.16471,  0.26667,  0.00964,  0.27246,  3.96094, -0.26343, ---, ---, ---, ---
893, 695,  5.82813,  7.90625,  0.54443,  1.00,  0.92913,  0.3622,  0.04724,  0.00,  0.85882,  0.40,  0.16471,  0.63922,  0.3064,  1.00293,  3.96094, -0.26343, ---, ---, ---, ---
894, 696,  6.29297,  6.32031,  0.03732,  1.00,  0.97638,  0.18898, -0.09449,  0.00,  0.68235,  0.90588,  0.27059,  0.48627,  1.04785,  0.68164,  3.96094, -0.26343, ---, ---, ---, ---
895, 697,  4.81641,  6.83203, -0.23157,  1.00,  0.95276,  0.25984, -0.14173,  0.00,  0.51765,  0.99216,  0.41569,  0.43922,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
896, 698,  6.55859,  7.07422,  1.57422,  1.00,  0.96063,  0.24409,  0.14173,  0.00,  0.51765,  0.99216,  0.41569,  0.47059,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
897, 699,  4.80859,  6.55078,  1.32324,  1.00,  0.96063,  0.23622,  0.14961,  0.00,  0.34902,  0.96863,  0.58431,  0.52941,  0.01697,  0.25366,  3.96094, -0.26343, ---, ---, ---, ---
898, 698,  6.55859,  7.07422,  1.57422,  1.00,  0.96063,  0.24409,  0.14173,  0.00,  0.51765,  0.99216,  0.41569,  0.47059,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
899, 697,  4.81641,  6.83203, -0.23157,  1.00,  0.95276,  0.25984, -0.14173,  0.00,  0.51765,  0.99216,  0.41569,  0.43922,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
900, 700,  5.02344,  7.38672, -1.20508,  1.00,  0.91339,  0.33858, -0.22835,  0.00,  0.36078,  0.93333,  0.70588,  0.57647,  1.04785,  0.68164,  3.96094, -0.26343, ---, ---, ---, ---
901, 701,  3.37695,  6.85156, -1.18359,  1.00,  0.85039,  0.33858, -0.40157,  0.00,  0.26667,  0.76863,  0.85098,  0.51373,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
902, 702,  5.47266,  6.85156,  0.21497,  1.00,  0.9685,  0.24409, -0.08661,  0.00,  0.26667,  0.76863,  0.85098,  0.1098,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
903, 703,  4.51953,  5.70313, -0.30151,  1.00,  0.98425,  0.11811, -0.15748,  0.00,  0.22353,  0.54118,  0.91373,  0.71765,  0.01697,  0.25366,  3.96094, -0.26343, ---, ---, ---, ---
904, 702,  5.47266,  6.85156,  0.21497,  1.00,  0.9685,  0.24409, -0.08661,  0.00,  0.26667,  0.76863,  0.85098,  0.1098,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
905, 701,  3.37695,  6.85156, -1.18359,  1.00,  0.85039,  0.33858, -0.40157,  0.00,  0.26667,  0.76863,  0.85098,  0.51373,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
906, 704,  3.55078,  6.85547, -1.06934,  1.00,  0.85827,  0.33858, -0.38583,  0.00,  0.66667,  0.90588,  0.25882,  0.23529,  0.99658,  0.71875,  3.96094, -0.26343, ---, ---, ---, ---
907, 705,  3.9082,  7.41797,  0.11639,  1.00,  0.92126,  0.37795, -0.11024,  0.00,  0.66667,  0.90588,  0.25882,  0.28235,  0.3064,  1.00293,  3.96094, -0.26343, ---, ---, ---, ---
908, 706,  5.27344,  6.84375,  0.08679,  1.00,  0.96063,  0.25197, -0.10236,  0.00,  0.66667,  0.90588,  0.25882,  0.04706,  0.00964,  0.27246,  3.96094, -0.26343, ---, ---, ---, ---
909, 707,  6.19531,  5.83594, -1.58887,  1.00,  0.96063,  0.11811, -0.25984,  0.00,  0.0902,  0.21569,  0.45882,  0.56078,  0.99658,  0.71875,  3.96094, -0.26343, ---, ---, ---, ---
910, 708,  5.37109,  6.8125, -0.19177,  1.00,  0.96063,  0.24409, -0.12598,  0.00,  0.0902,  0.21569,  0.45882,  0.73333,  0.00964,  0.27246,  3.96094, -0.26343, ---, ---, ---, ---
911, 709,  5.48438,  6.85156, -1.54004,  1.00,  0.90551,  0.24409, -0.35433,  0.00,  0.0902,  0.21569,  0.45882,  0.92157,  0.3064,  1.00293,  3.96094, -0.26343, ---, ---, ---, ---
912, 710,  5.15625,  5.60547, -0.625,  1.00,  0.97638,  0.10236, -0.1811,  0.00,  0.16078,  0.67451,  0.17647,  0.84314,  1.04785,  0.68164,  3.96094, -0.26343, ---, ---, ---, ---
913, 711,  5.26563,  6.92188, -0.03387,  1.00,  0.96063,  0.25197, -0.11024,  0.00,  0.33725,  0.83529,  0.16863,  0.5451,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
914, 712,  6.28125,  5.74219, -1.72754,  1.00,  0.92913,  0.10236, -0.34646,  0.00,  0.33725,  0.83529,  0.16863,  0.93725,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
915, 713,  6.64063,  6.58594, -0.31567,  1.00,  0.9685,  0.20472, -0.11811,  0.00,  0.54902,  0.92157,  0.23529,  0.62353,  0.01697,  0.25366,  3.96094, -0.26343, ---, ---, ---, ---
916, 712,  6.28125,  5.74219, -1.72754,  1.00,  0.92913,  0.10236, -0.34646,  0.00,  0.33725,  0.83529,  0.16863,  0.93725,  0.30396,  1.00586,  3.96094, -0.26343, ---, ---, ---, ---
917, 711,  5.26563,  6.92188, -0.03387,  1.00,  0.96063,  0.25197, -0.11024,  0.00,  0.33725,  0.83529,  0.16863,  0.5451,  0.75195,  0.01089,  3.96094, -0.26343, ---, ---, ---, ---
918, 714,  5.875,  7.93359,  5.44141,  1.00,  0.74803,  0.31496,  0.59055,  0.00,  0.92549,  0.23922,  0.55294,  0.87451,  0.99658,  0.71875,  3.96094, -0.26343, ---, ---, ---, ---
919, 715,  5.98828,  7.70703,  3.38672,  1.00,  0.85827,  0.32283,  0.3937,  0.00,  0.92549,  0.23922,  0.55294,  0.43922,  0.00964,  0.27246,  3.96094, -0.26343, ---, ---, ---, ---
920, 716,  6.43359,  8.64844,  4.4375,  1.00,  0.81102,  0.37008,  0.44882,  0.00,  0.92549,  0.23922,  0.55294,  0.96863,  0.3064,  1.00293,  3.96094, -0.26343, ---, ---, ---, ---
