VTX, IDX, POSITION.x, POSITION.y, POSITION.z, POSITION.w, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w
124, 76,  0.00579,  2.08789, -0.59814,  1.00,  0.12598,  0.25984, -0.96063,  0.00,  0.17647,  0.82745,  0.6902,  0.68627,  0.42236,  0.90137,  0.12573,  0.81201, ---, ---, ---, ---
125, 77,  0.09131,  2.76367, -1.37109,  1.00,  0.09449,  0.3937, -0.91339,  0.00,  0.37647,  0.77647,  0.89804,  0.60784,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
126, 78,  0.38208,  2.60352, -1.01367,  1.00,  0.40157,  0.37008, -0.83465,  0.00,  0.13333,  0.83529,  0.55294,  0.56078,  0.09351,  0.25635,  0.12573,  0.81201, ---, ---, ---, ---
127, 77,  0.09131,  2.76367, -1.37109,  1.00,  0.09449,  0.3937, -0.91339,  0.00,  0.37647,  0.77647,  0.89804,  0.60784,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
128, 76,  0.00579,  2.08789, -0.59814,  1.00,  0.12598,  0.25984, -0.96063,  0.00,  0.17647,  0.82745,  0.6902,  0.68627,  0.42236,  0.90137,  0.12573,  0.81201, ---, ---, ---, ---
129, 78,  0.38208,  2.60352, -1.01367,  1.00,  0.40157,  0.37008, -0.83465,  0.00,  0.13333,  0.83529,  0.55294,  0.56078,  0.09351,  0.25635,  0.12573,  0.81201, ---, ---, ---, ---
130, 76,  0.00579,  2.08789, -0.59814,  1.00,  0.12598,  0.25984, -0.96063,  0.00,  0.17647,  0.82745,  0.6902,  0.68627,  0.42236,  0.90137,  0.12573,  0.81201, ---, ---, ---, ---
131, 79,  0.35815,  2.21875, -0.74414,  1.00,  0.48031,  0.27559, -0.83465,  0.00,  0.0902,  0.78039,  0.43529,  0.5451,  0.0531,  0.69824,  0.12573,  0.81201, ---, ---, ---, ---
132, 75, -0.19263,  2.04883, -1.04395,  1.00, -0.16535,  0.22047, -0.96063,  0.00,  0.48627,  0.6902,  0.96078,  0.50196,  0.88037,  0.69727,  0.12573,  0.81201, ---, ---, ---, ---
133, 77,  0.09131,  2.76367, -1.37109,  1.00,  0.09449,  0.3937, -0.91339,  0.00,  0.37647,  0.77647,  0.89804,  0.60784,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
134, 80, -0.01147,  2.31641, -1.41602,  1.00,  0.0315,  0.26772, -0.96063,  0.00,  0.63922,  0.61961,  0.96471,  0.04706,  0.94727,  0.22217,  0.12573,  0.81201, ---, ---, ---, ---
135, 81,  0.08374,  2.70508, -1.30273,  1.00,  0.09449,  0.37795, -0.92126,  0.00,  0.25098,  0.73725,  0.13725,  0.3451,  0.4939,  0.0262,  0.12573,  0.81201, ---, ---, ---, ---
136, 82, -0.16907,  2.57617, -0.81299,  1.00, -0.16535,  0.3937, -0.90551,  0.00,  0.25098,  0.73725,  0.13725,  0.70196,  0.90039,  0.24475,  0.12573,  0.81201, ---, ---, ---, ---
137, 83,  0.01281,  2.14258, -0.66211,  1.00,  0.12598,  0.26772, -0.95276,  0.00,  0.25098,  0.73725,  0.13725,  0.59216,  0.83545,  0.71875,  0.12573,  0.81201, ---, ---, ---, ---
138, 84,  0.80225,  2.82227, -1.54883,  1.00,  0.48819,  0.37008, -0.79528,  0.00,  0.16078,  0.72549,  0.20784,  0.76863,  0.54053,  0.0048,  0.12573,  0.81201, ---, ---, ---, ---
139, 85,  0.48682,  2.83398, -1.28516,  1.00,  0.37795,  0.40945, -0.82677,  0.00,  0.16078,  0.72549,  0.20784,  0.81176,  0.94922,  0.2229,  0.12573,  0.81201, ---, ---, ---, ---
140, 86,  0.44922,  2.28906, -0.89063,  1.00,  0.48819,  0.28346, -0.82677,  0.00,  0.16078,  0.72549,  0.20784,  0.66275,  0.88379,  0.69629,  0.12573,  0.81201, ---, ---, ---, ---
141, 87, -0.61572,  2.77734, -1.7002,  1.00, -0.30709,  0.35433, -0.88189,  0.00,  0.23137,  0.63922,  0.89804,  0.88235,  0.54053,  0.0048,  0.12573,  0.81201, ---, ---, ---, ---
142, 88, -0.24121,  2.40234, -0.95557,  1.00, -0.20472,  0.33071, -0.92126,  0.00,  0.23137,  0.63922,  0.89804,  0.72157,  0.88379,  0.69629,  0.12573,  0.81201, ---, ---, ---, ---
143, 89, -0.36816,  2.89453, -1.39551,  1.00, -0.23622,  0.41732, -0.87402,  0.00,  0.23137,  0.63922,  0.89804,  0.8902,  0.94922,  0.2229, -0.17505,  0.82471, ---, ---, ---, ---
144, 90, -0.03897,  2.41797, -1.36816,  1.00, -0.0315,  0.29134, -0.95276,  0.00,  0.57647,  0.89804,  0.20784,  0.57647,  0.88281,  0.69629,  0.12573,  0.81201, ---, ---, ---, ---
145, 91, -0.61572,  2.77734, -1.7002,  1.00, -0.30709,  0.35433, -0.88189,  0.00,  0.5098,  0.91765,  0.22745,  0.88235,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
146, 92, -0.24121,  2.40234, -0.95557,  1.00, -0.20472,  0.33071, -0.92126,  0.00,  0.27843,  0.92549,  0.35294,  0.72157,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
147, 93, -0.77881,  2.75, -1.25195,  1.00, -0.51969,  0.37795, -0.77165,  0.00,  0.22745,  0.90588,  0.38824,  0.82745,  0.09113,  0.2561,  0.12573,  0.81201, ---, ---, ---, ---
148, 92, -0.24121,  2.40234, -0.95557,  1.00, -0.20472,  0.33071, -0.92126,  0.00,  0.27843,  0.92549,  0.35294,  0.72157,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
149, 91, -0.61572,  2.77734, -1.7002,  1.00, -0.30709,  0.35433, -0.88189,  0.00,  0.5098,  0.91765,  0.22745,  0.88235,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
150, 93, -0.77881,  2.75, -1.25195,  1.00, -0.51969,  0.37795, -0.77165,  0.00,  0.22745,  0.90588,  0.38824,  0.82745,  0.09113,  0.2561,  0.12573,  0.81201, ---, ---, ---, ---
151, 94, -0.61377,  2.43555, -0.99609,  1.00, -0.50394,  0.32283, -0.80315,  0.00,  0.1098,  0.81176,  0.51373,  0.63922,  0.05051,  0.69678,  0.12573,  0.81201, ---, ---, ---, ---
152, 92, -0.24121,  2.40234, -0.95557,  1.00, -0.20472,  0.33071, -0.92126,  0.00,  0.27843,  0.92549,  0.35294,  0.72157,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
153, 90, -0.03897,  2.41797, -1.36816,  1.00, -0.0315,  0.29134, -0.95276,  0.00,  0.57647,  0.89804,  0.20784,  0.57647,  0.88281,  0.69629,  0.12573,  0.81201, ---, ---, ---, ---
154, 95, -0.34106,  2.4375, -1.73145,  1.00, -0.18898,  0.27559, -0.94488,  0.00,  0.75294,  0.78431,  0.17647,  0.73333,  0.94971,  0.22192,  0.12573,  0.81201, ---, ---, ---, ---
155, 91, -0.61572,  2.77734, -1.7002,  1.00, -0.30709,  0.35433, -0.88189,  0.00,  0.5098,  0.91765,  0.22745,  0.88235,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
156, 96,  0.5625,  2.43164, -1.55566,  1.00,  0.37008,  0.28346, -0.88189,  0.00,  0.46667,  0.22353,  0.08235,  0.60,  0.54053,  0.0048,  0.12573,  0.81201, ---, ---, ---, ---
157, 97,  0.58789,  2.51953, -1.13379,  1.00,  0.48819,  0.33071, -0.80315,  0.00,  0.46667,  0.22353,  0.08235,  0.37647,  0.94922,  0.2229,  0.12573,  0.81201, ---, ---, ---, ---
158, 98,  0.24451,  2.04883, -0.73047,  1.00,  0.43307,  0.23622, -0.87402,  0.00,  0.46667,  0.22353,  0.08235,  0.55294,  0.88379,  0.69629,  0.12573,  0.81201, ---, ---, ---, ---
159, 99,  0.33447,  2.23047, -1.19043,  1.00,  0.35433,  0.25197, -0.89764,  0.00,  0.37647,  0.80,  0.88235,  0.49804,  0.54053,  0.0048,  0.12573,  0.81201, ---, ---, ---, ---
160, 100,  0.04535,  1.54297, -0.41064,  1.00,  0.1811,  0.07874, -0.98425,  0.00,  0.37647,  0.80,  0.88235,  0.7451,  0.88379,  0.69629,  0.12573,  0.81201, ---, ---, ---, ---
161, 101,  0.4314,  2.16211, -0.72217,  1.00,  0.64567,  0.25984, -0.71654,  0.00,  0.37647,  0.80,  0.88235,  0.67059,  0.94922,  0.2229,  0.12573,  0.81201, ---, ---, ---, ---
162, 102,  0.48047,  1.47949, -0.72998,  1.00,  0.68504,  0.06299, -0.72441,  0.00,  0.31765,  0.69412,  0.07843,  0.85882,  0.88281,  0.69629,  0.12573,  0.81201, ---, ---, ---, ---
163, 103,  0.33447,  2.23047, -1.19043,  1.00,  0.35433,  0.25197, -0.89764,  0.00,  0.26275,  0.71765,  0.11765,  0.49804,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
164, 104,  0.04535,  1.54297, -0.41064,  1.00,  0.1811,  0.07874, -0.98425,  0.00,  0.11373,  0.76471,  0.32549,  0.7451,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
165, 105, -0.09235,  2.25391, -0.82275,  1.00, -0.11811,  0.28346, -0.95276,  0.00,  0.0902,  0.76078,  0.38431,  0.59216,  0.09113,  0.2561,  0.12573,  0.81201, ---, ---, ---, ---
166, 104,  0.04535,  1.54297, -0.41064,  1.00,  0.1811,  0.07874, -0.98425,  0.00,  0.11373,  0.76471,  0.32549,  0.7451,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
167, 103,  0.33447,  2.23047, -1.19043,  1.00,  0.35433,  0.25197, -0.89764,  0.00,  0.26275,  0.71765,  0.11765,  0.49804,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
168, 105, -0.09235,  2.25391, -0.82275,  1.00, -0.11811,  0.28346, -0.95276,  0.00,  0.0902,  0.76078,  0.38431,  0.59216,  0.09113,  0.2561,  0.12573,  0.81201, ---, ---, ---, ---
169, 106, -0.24878,  1.80762, -0.61035,  1.00, -0.44094,  0.16535, -0.88189,  0.00,  0.06667,  0.73725,  0.58039,  0.47059,  0.05051,  0.69678,  0.12573,  0.81201, ---, ---, ---, ---
170, 104,  0.04535,  1.54297, -0.41064,  1.00,  0.1811,  0.07874, -0.98425,  0.00,  0.11373,  0.76471,  0.32549,  0.7451,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
171, 102,  0.48047,  1.47949, -0.72998,  1.00,  0.68504,  0.06299, -0.72441,  0.00,  0.31765,  0.69412,  0.07843,  0.85882,  0.88281,  0.69629,  0.12573,  0.81201, ---, ---, ---, ---
172, 107,  0.43457,  1.72363, -1.22949,  1.00,  0.40945,  0.12598, -0.90551,  0.00,  0.49804,  0.59608,  0.00784,  0.90588,  0.94971,  0.22192,  0.12573,  0.81201, ---, ---, ---, ---
173, 103,  0.33447,  2.23047, -1.19043,  1.00,  0.35433,  0.25197, -0.89764,  0.00,  0.26275,  0.71765,  0.11765,  0.49804,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
174, 108,  0.17981,  2.63477, -1.5127,  1.00,  0.14173,  0.34646, -0.92913,  0.00,  0.37255,  0.59608,  0.97255,  0.5451,  0.4939,  0.0262,  0.12573,  0.81201, ---, ---, ---, ---
175, 109,  0.27441,  2.23438, -0.85254,  1.00,  0.40945,  0.27559, -0.87402,  0.00,  0.37255,  0.59608,  0.97255,  0.68627,  0.83545,  0.71875,  0.12573,  0.81201, ---, ---, ---, ---
176, 110,  0.31519,  2.65234, -1.0166,  1.00,  0.3622,  0.38583, -0.85039,  0.00,  0.37255,  0.59608,  0.97255,  0.81176,  0.90039,  0.24475,  0.12573,  0.81201, ---, ---, ---, ---
177, 111,  0.56055,  2.20508, -1.13574,  1.00,  0.48819,  0.24409, -0.84252,  0.00,  0.42353,  0.8549,  0.15686,  0.74902,  0.88037,  0.69727,  0.12573,  0.81201, ---, ---, ---, ---
178, 112,  0.1698,  2.67773, -1.58301,  1.00,  0.12598,  0.34646, -0.92913,  0.00,  0.3451,  0.91765,  0.27451,  0.87451,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
179, 113,  0.28369,  2.19531, -0.78711,  1.00,  0.43307,  0.26772, -0.85827,  0.00,  0.20392,  0.90196,  0.52941,  0.56078,  0.42236,  0.90137,  0.12573,  0.81201, ---, ---, ---, ---
180, 114, -0.09698,  2.46484, -1.2998,  1.00, -0.07087,  0.31496, -0.94488,  0.00,  0.18824,  0.8549,  0.66667,  0.60784,  0.09351,  0.25635,  0.12573,  0.81201, ---, ---, ---, ---
181, 113,  0.28369,  2.19531, -0.78711,  1.00,  0.43307,  0.26772, -0.85827,  0.00,  0.20392,  0.90196,  0.52941,  0.56078,  0.42236,  0.90137,  0.12573,  0.81201, ---, ---, ---, ---
182, 112,  0.1698,  2.67773, -1.58301,  1.00,  0.12598,  0.34646, -0.92913,  0.00,  0.3451,  0.91765,  0.27451,  0.87451,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
183, 114, -0.09698,  2.46484, -1.2998,  1.00, -0.07087,  0.31496, -0.94488,  0.00,  0.18824,  0.8549,  0.66667,  0.60784,  0.09351,  0.25635,  0.12573,  0.81201, ---, ---, ---, ---
184, 115, -0.01316,  2.16992, -1.00098,  1.00,  0.07874,  0.25197, -0.96063,  0.00,  0.16471,  0.76471,  0.76078,  0.60784,  0.0531,  0.69824,  0.12573,  0.81201, ---, ---, ---, ---
185, 113,  0.28369,  2.19531, -0.78711,  1.00,  0.43307,  0.26772, -0.85827,  0.00,  0.20392,  0.90196,  0.52941,  0.56078,  0.42236,  0.90137,  0.12573,  0.81201, ---, ---, ---, ---
186, 111,  0.56055,  2.20508, -1.13574,  1.00,  0.48819,  0.24409, -0.84252,  0.00,  0.42353,  0.8549,  0.15686,  0.74902,  0.88037,  0.69727,  0.12573,  0.81201, ---, ---, ---, ---
187, 116,  0.4104,  2.33789, -1.53516,  1.00,  0.29134,  0.25984, -0.92126,  0.00,  0.56078,  0.78039,  0.0902,  0.92157,  0.94727,  0.22217,  0.12573,  0.81201, ---, ---, ---, ---
188, 112,  0.1698,  2.67773, -1.58301,  1.00,  0.12598,  0.34646, -0.92913,  0.00,  0.3451,  0.91765,  0.27451,  0.87451,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
189, 117, -0.1781,  2.52344, -1.59668,  1.00, -0.09449,  0.30709, -0.94488,  0.00,  0.63922,  0.14902,  0.82745,  0.50196,  0.54053,  0.0048,  0.12573,  0.81201, ---, ---, ---, ---
190, 118, -0.12488,  2.11719, -0.7085,  1.00, -0.15748,  0.25984, -0.95276,  0.00,  0.63922,  0.14902,  0.82745,  0.50196,  0.88379,  0.69629,  0.12573,  0.81201, ---, ---, ---, ---
191, 119, -0.38281,  2.5625, -1.21094,  1.00, -0.32283,  0.34646, -0.88189,  0.00,  0.63922,  0.14902,  0.82745,  0.3451,  0.94922,  0.2229,  0.12573,  0.81201, ---, ---, ---, ---
192, 120,  0.11438,  2.52539, -0.8418,  1.00,  0.16535,  0.37795, -0.91339,  0.00,  0.40784,  0.92549,  0.7451,  0.78039,  0.88281,  0.69629,  0.12573,  0.81201, ---, ---, ---, ---
193, 121, -0.1781,  2.52344, -1.59668,  1.00, -0.09449,  0.30709, -0.94488,  0.00,  0.38431,  0.88627,  0.79608,  0.50196,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
194, 122, -0.12488,  2.11719, -0.7085,  1.00, -0.15748,  0.25984, -0.95276,  0.00,  0.32157,  0.67059,  0.93725,  0.50196,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
195, 123, -0.41504,  2.11328, -1.40527,  1.00, -0.26772,  0.2126, -0.93701,  0.00,  0.31373,  0.60784,  0.94902,  0.71765,  0.09113,  0.2561,  0.12573,  0.81201, ---, ---, ---, ---
196, 122, -0.12488,  2.11719, -0.7085,  1.00, -0.15748,  0.25984, -0.95276,  0.00,  0.32157,  0.67059,  0.93725,  0.50196,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
197, 121, -0.1781,  2.52344, -1.59668,  1.00, -0.09449,  0.30709, -0.94488,  0.00,  0.38431,  0.88627,  0.79608,  0.50196,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
198, 123, -0.41504,  2.11328, -1.40527,  1.00, -0.26772,  0.2126, -0.93701,  0.00,  0.31373,  0.60784,  0.94902,  0.71765,  0.09113,  0.2561,  0.12573,  0.81201, ---, ---, ---, ---
199, 124, -0.21887,  1.90332, -1.03613,  1.00, -0.1811,  0.17323, -0.9685,  0.00,  0.3098,  0.40784,  0.95294,  0.57647,  0.05051,  0.69678,  0.12573,  0.81201, ---, ---, ---, ---
200, 122, -0.12488,  2.11719, -0.7085,  1.00, -0.15748,  0.25984, -0.95276,  0.00,  0.32157,  0.67059,  0.93725,  0.50196,  0.42188,  0.8999,  0.12573,  0.81201, ---, ---, ---, ---
201, 120,  0.11438,  2.52539, -0.8418,  1.00,  0.16535,  0.37795, -0.91339,  0.00,  0.40784,  0.92549,  0.7451,  0.78039,  0.88281,  0.69629,  0.12573,  0.81201, ---, ---, ---, ---
202, 125,  0.21155,  2.55664, -1.33691,  1.00,  0.1811,  0.33858, -0.92126,  0.00,  0.47843,  0.99608,  0.55294,  0.57647,  0.94971,  0.22192,  0.12573,  0.81201, ---, ---, ---, ---
203, 121, -0.1781,  2.52344, -1.59668,  1.00, -0.09449,  0.30709, -0.94488,  0.00,  0.38431,  0.88627,  0.79608,  0.50196,  0.54004,  0.0039,  0.12573,  0.81201, ---, ---, ---, ---
204, 126,  0.40698,  2.50,  1.15332,  1.00,  0.30709,  0.30709,  0.89764,  0.00,  0.61569,  0.46275,  0.01569,  0.28235,  0.4939,  0.0262,  3.00195,  0.58057, ---, ---, ---, ---
205, 127,  0.22107,  2.26172,  0.43848,  1.00,  0.40945,  0.29134,  0.86614,  0.00,  0.61569,  0.46275,  0.01569,  0.39216,  0.83545,  0.71875,  3.375,  0.85596, ---, ---, ---, ---
206, 128,  0.30371,  2.63867,  0.66992,  1.00,  0.37795,  0.38583,  0.84252,  0.00,  0.61569,  0.46275,  0.01569,  0.43922,  0.90039,  0.24475,  2.91406,  0.81982, ---, ---, ---, ---
207, 129, -0.07104,  2.27734,  0.71484,  1.00, -0.08661,  0.28346,  0.95276,  0.00,  0.5098,  0.95294,  0.71373,  0.56078,  0.88037,  0.69727,  2.91406,  0.81982, ---, ---, ---, ---
208, 130,  0.42651,  2.52539,  1.22949,  1.00,  0.29921,  0.30709,  0.90551,  0.00,  0.58039,  0.98824,  0.58039,  0.59216,  0.54004,  0.0039,  3.00195,  0.58057, ---, ---, ---, ---
209, 131,  0.20288,  2.24023,  0.36768,  1.00,  0.41732,  0.29134,  0.85827,  0.00,  0.72549,  0.91373,  0.33725,  0.59216,  0.42236,  0.90137,  3.375,  0.85596, ---, ---, ---, ---
210, 132,  0.62549,  2.28906,  0.91162,  1.00,  0.49606,  0.25984,  0.82677,  0.00,  0.74902,  0.83137,  0.21961,  0.90588,  0.09351,  0.25635,  3.375,  0.85596, ---, ---, ---, ---
211, 131,  0.20288,  2.24023,  0.36768,  1.00,  0.41732,  0.29134,  0.85827,  0.00,  0.72549,  0.91373,  0.33725,  0.59216,  0.42236,  0.90137,  3.375,  0.85596, ---, ---, ---, ---
212, 130,  0.42651,  2.52539,  1.22949,  1.00,  0.29921,  0.30709,  0.90551,  0.00,  0.58039,  0.98824,  0.58039,  0.59216,  0.54004,  0.0039,  3.00195,  0.58057, ---, ---, ---, ---
213, 132,  0.62549,  2.28906,  0.91162,  1.00,  0.49606,  0.25984,  0.82677,  0.00,  0.74902,  0.83137,  0.21961,  0.90588,  0.09351,  0.25635,  3.375,  0.85596, ---, ---, ---, ---
214, 133,  0.46802,  2.08984,  0.56982,  1.00,  0.51181,  0.23622,  0.82677,  0.00,  0.78824,  0.72157,  0.15686,  0.73333,  0.0531,  0.69824,  3.375,  0.85596, ---, ---, ---, ---
215, 131,  0.20288,  2.24023,  0.36768,  1.00,  0.41732,  0.29134,  0.85827,  0.00,  0.72549,  0.91373,  0.33725,  0.59216,  0.42236,  0.90137,  3.375,  0.85596, ---, ---, ---, ---
216, 129, -0.07104,  2.27734,  0.71484,  1.00, -0.08661,  0.28346,  0.95276,  0.00,  0.5098,  0.95294,  0.71373,  0.56078,  0.88037,  0.69727,  2.91406,  0.81982, ---, ---, ---, ---
217, 134,  0.09631,  2.29102,  1.12891,  1.00,  0.10236,  0.25984,  0.96063,  0.00,  0.38824,  0.88235,  0.80392,  0.68627,  0.94727,  0.22217,  3.00195,  0.58057, ---, ---, ---, ---
218, 130,  0.42651,  2.52539,  1.22949,  1.00,  0.29921,  0.30709,  0.90551,  0.00,  0.58039,  0.98824,  0.58039,  0.59216,  0.54004,  0.0039,  3.00195,  0.58057, ---, ---, ---, ---
219, 135,  0.85645,  1.83008,  0.8584,  1.00,  0.66142,  0.14173,  0.73228,  0.00,  0.28627,  0.73725,  0.88627,  0.86667,  0.54053,  0.0048,  3.375,  0.85596, ---, ---, ---, ---
220, 136,  0.67871,  1.9248,  0.43018,  1.00,  0.74016,  0.1811,  0.65354,  0.00,  0.28627,  0.73725,  0.88627,  0.59216,  0.94922,  0.2229,  3.375,  0.85596, ---, ---, ---, ---
221, 137,  0.19751,  1.37402,  0.17188,  1.00,  0.48819,  0.03937,  0.87402,  0.00,  0.28627,  0.73725,  0.88627,  0.67843,  0.88379,  0.69629,  3.375,  0.85596, ---, ---, ---, ---
222, 138,  1.10449,  2.09375,  0.62207,  1.00,  0.8189,  0.20472,  0.54331,  0.00,  0.90196,  0.79608,  0.4549,  0.74902,  0.54053,  0.0048,  3.375,  0.85596, ---, ---, ---, ---
223, 139,  0.47729,  1.5752,  0.16931,  1.00,  0.87402,  0.08661,  0.48031,  0.00,  0.90196,  0.79608,  0.4549,  0.68235,  0.88379,  0.69629,  3.375,  0.85596, ---, ---, ---, ---
224, 140,  0.69043,  2.08789,  0.57178,  1.00,  0.69291,  0.22835,  0.68504,  0.00,  0.90196,  0.79608,  0.4549,  0.78039,  0.94922,  0.2229,  3.61328,  0.77881, ---, ---, ---, ---
225, 141,  0.60986,  1.50293,  0.61328,  1.00,  0.66929,  0.06299,  0.74016,  0.00,  0.15686,  0.72941,  0.78039,  0.81176,  0.88281,  0.69629,  3.375,  0.85596, ---, ---, ---, ---
226, 142,  1.10449,  2.09375,  0.62207,  1.00,  0.8189,  0.20472,  0.54331,  0.00,  0.21176,  0.75686,  0.81569,  0.74902,  0.54004,  0.0039,  3.375,  0.85596, ---, ---, ---, ---
227, 143,  0.47729,  1.5752,  0.16931,  1.00,  0.87402,  0.08661,  0.48031,  0.00,  0.45882,  0.81176,  0.88627,  0.68235,  0.42188,  0.8999,  3.375,  0.85596, ---, ---, ---, ---
228, 144,  0.92578,  2.13672,  0.17151,  1.00,  0.90551,  0.23622,  0.35433,  0.00,  0.52157,  0.81176,  0.8902,  0.67059,  0.09113,  0.2561,  3.375,  0.85596, ---, ---, ---, ---
229, 143,  0.47729,  1.5752,  0.16931,  1.00,  0.87402,  0.08661,  0.48031,  0.00,  0.45882,  0.81176,  0.88627,  0.68235,  0.42188,  0.8999,  3.375,  0.85596, ---, ---, ---, ---
230, 142,  1.10449,  2.09375,  0.62207,  1.00,  0.8189,  0.20472,  0.54331,  0.00,  0.21176,  0.75686,  0.81569,  0.74902,  0.54004,  0.0039,  3.375,  0.85596, ---, ---, ---, ---
231, 144,  0.92578,  2.13672,  0.17151,  1.00,  0.90551,  0.23622,  0.35433,  0.00,  0.52157,  0.81176,  0.8902,  0.67059,  0.09113,  0.2561,  3.375,  0.85596, ---, ---, ---, ---
232, 145,  0.74854,  1.77246, -0.01564,  1.00,  0.97638,  0.14961,  0.15748,  0.00,  0.71765,  0.78039,  0.85098,  0.73333,  0.05051,  0.69678,  3.375,  0.85596, ---, ---, ---, ---
233, 143,  0.47729,  1.5752,  0.16931,  1.00,  0.87402,  0.08661,  0.48031,  0.00,  0.45882,  0.81176,  0.88627,  0.68235,  0.42188,  0.8999,  3.375,  0.85596, ---, ---, ---, ---
234, 141,  0.60986,  1.50293,  0.61328,  1.00,  0.66929,  0.06299,  0.74016,  0.00,  0.15686,  0.72941,  0.78039,  0.81176,  0.88281,  0.69629,  3.375,  0.85596, ---, ---, ---, ---
235, 146,  1.05371,  1.65918,  0.71387,  1.00,  0.77165,  0.09449,  0.62992,  0.00,  0.03529,  0.61569,  0.64706,  0.98431,  0.94971,  0.22192,  3.375,  0.85596, ---, ---, ---, ---
236, 142,  1.10449,  2.09375,  0.62207,  1.00,  0.8189,  0.20472,  0.54331,  0.00,  0.21176,  0.75686,  0.81569,  0.74902,  0.54004,  0.0039,  3.375,  0.85596, ---, ---, ---, ---
237, 147,  1.43066,  2.93945, -0.19788,  1.00,  0.91339,  0.40945, -0.01575,  0.00,  0.92941,  0.26667,  0.39216,  0.45098,  0.54053,  0.0048,  3.16211,  0.97412, ---, ---, ---, ---
238, 148,  0.88184,  2.21289,  0.05814,  1.00,  0.94488,  0.25984,  0.18898,  0.00,  0.92941,  0.26667,  0.39216,  0.76471,  0.88379,  0.69629,  3.375,  0.85596, ---, ---, ---, ---
239, 149,  1.02441,  2.82617, -0.23792,  1.00,  0.89764,  0.43307, -0.08661,  0.00,  0.92941,  0.26667,  0.39216,  0.43922,  0.94922,  0.2229,  3.61328,  0.77881, ---, ---, ---, ---
240, 150,  0.94043,  2.60742,  0.31519,  1.00,  0.84252,  0.3622,  0.40157,  0.00,  0.58824,  0.85882,  0.83529,  0.74902,  0.88281,  0.69629,  3.16211,  0.97412, ---, ---, ---, ---
241, 151,  1.43066,  2.93945, -0.19788,  1.00,  0.91339,  0.40945, -0.01575,  0.00,  0.63922,  0.81569,  0.86275,  0.45098,  0.54004,  0.0039,  3.16211,  0.97412, ---, ---, ---, ---
242, 152,  0.88184,  2.21289,  0.05814,  1.00,  0.94488,  0.25984,  0.18898,  0.00,  0.79216,  0.60784,  0.8902,  0.76471,  0.42188,  0.8999,  3.375,  0.85596, ---, ---, ---, ---
243, 153,  1.32715,  2.51758, -0.43359,  1.00,  0.92913,  0.30709, -0.18898,  0.00,  0.81961,  0.5451,  0.88235,  0.82745,  0.09113,  0.2561,  0.41309,  0.77393, ---, ---, ---, ---
244, 152,  0.88184,  2.21289,  0.05814,  1.00,  0.94488,  0.25984,  0.18898,  0.00,  0.79216,  0.60784,  0.8902,  0.76471,  0.42188,  0.8999,  3.375,  0.85596, ---, ---, ---, ---
245, 151,  1.43066,  2.93945, -0.19788,  1.00,  0.91339,  0.40945, -0.01575,  0.00,  0.63922,  0.81569,  0.86275,  0.45098,  0.54004,  0.0039,  3.16211,  0.97412, ---, ---, ---, ---
246, 153,  1.32715,  2.51758, -0.43359,  1.00,  0.92913,  0.30709, -0.18898,  0.00,  0.81961,  0.5451,  0.88235,  0.82745,  0.09113,  0.2561,  0.41309,  0.77393, ---, ---, ---, ---
247, 154,  1.18359,  2.16797, -0.18396,  1.00,  0.9685,  0.23622, -0.05512,  0.00,  0.86667,  0.36863,  0.81176,  0.96863,  0.05051,  0.69678,  3.375,  0.85596, ---, ---, ---, ---
